"","statefp","name","state_name","LON","LAT"
"2474","19","Washington","Iowa",-91.717400675074,-91.717400675074
"2475","31","Burt","Nebraska",-96.3260563290188,-96.3260563290188
"2476","17","Henderson","Illinois",-90.9254598507188,-90.9254598507188
"2477","30","Dawson","Montana",-104.894441731582,-104.894441731582
"2478","39","Noble","Ohio",-81.4522220207283,-81.4522220207283
"2479","49","Emery","Utah",-110.701477004653,-110.701477004653
"2480","21","Monroe","Kentucky",-85.7159644292612,-85.7159644292612
"2481","21","Pendleton","Kentucky",-84.3557202952119,-84.3557202952119
"2482","01","Lowndes","Alabama",-86.6519672617751,-86.6519672617751
"2483","21","Floyd","Kentucky",-82.7475168157101,-82.7475168157101
"2484","48","Martin","Texas",-101.951351838878,-101.951351838878
"2485","48","Glasscock","Texas",-101.520777602131,-101.520777602131
"2486","01","Marshall","Alabama",-86.304847531863,-86.304847531863
"2487","29","Caldwell","Missouri",-93.9830809320719,-93.9830809320719
"2488","54","Wirt","West Virginia",-81.3747392807613,-81.3747392807613
"2489","23","Somerset","Maine",-69.9599543244885,-69.9599543244885
"2490","54","Lewis","West Virginia",-80.4998795464426,-80.4998795464426
"2491","02","Haines","Alaska",-135.483760868393,-135.483760868393
"2492","02","Petersburg","Alaska",-132.947957941336,-132.947957941336
"2493","08","Delta","Colorado",-107.863134178757,-107.863134178757
"2494","28","Rankin","Mississippi",-89.9456712136935,-89.9456712136935
"2495","56","Albany","Wyoming",-105.723541491907,-105.723541491907
"2496","35","Rio Arriba","New Mexico",-106.693167424091,-106.693167424091
"2497","01","Montgomery","Alabama",-86.2096927180704,-86.2096927180704
"2498","02","Valdez-Cordova","Alaska",-144.710765555261,-144.710765555261
"2499","35","Union","New Mexico",-103.470962372519,-103.470962372519
"2500","04","Coconino","Arizona",-111.770711956445,-111.770711956445
"2501","49","Morgan","Utah",-111.572768649314,-111.572768649314
"2502","32","Lander","Nevada",-117.039707539837,-117.039707539837
"2503","47","Johnson","Tennessee",-81.8488653830681,-81.8488653830681
"2504","20","Franklin","Kansas",-95.2864434051448,-95.2864434051448
"2505","42","Indiana","Pennsylvania",-79.0896328488479,-79.0896328488479
"2506","29","Jackson","Missouri",-94.3468915864444,-94.3468915864444
"2507","27","Faribault","Minnesota",-93.9478745830628,-93.9478745830628
"2508","50","Windsor","Vermont",-72.5859515669467,-72.5859515669467
"2509","72","Corozal","Puerto Rico",-66.3281226647887,-66.3281226647887
"2510","51","Pittsylvania","Virginia",-79.3976691366846,-79.3976691366846
"2511","22","Tangipahoa","Louisiana",-90.4064522502736,-90.4064522502736
"2512","55","Iron","Wisconsin",-90.242940127027,-90.242940127027
"2513","05","Chicot","Arkansas",-91.2953920906975,-91.2953920906975
"2514","27","Otter Tail","Minnesota",-95.7083374176862,-95.7083374176862
"2515","29","Reynolds","Missouri",-90.9700992543163,-90.9700992543163
"2516","34","Somerset","New Jersey",-74.616814419045,-74.616814419045
"2517","40","Pushmataha","Oklahoma",-95.376035049296,-95.376035049296
"2518","31","Knox","Nebraska",-97.891788362748,-97.891788362748
"2519","21","Pike","Kentucky",-82.3948744464421,-82.3948744464421
"2520","39","Lucas","Ohio",-83.6551758684353,-83.6551758684353
"2521","24","Talbot","Maryland",-76.1088256097007,-76.1088256097007
"2522","29","Jasper","Missouri",-94.3405045796699,-94.3405045796699
"2523","30","Sheridan","Montana",-104.503829011895,-104.503829011895
"2524","40","Marshall","Oklahoma",-96.7685546385912,-96.7685546385912
"2525","24","Frederick","Maryland",-77.3998907937935,-77.3998907937935
"2526","46","Charles Mix","South Dakota",-98.588561752856,-98.588561752856
"2527","24","Harford","Maryland",-76.3077593957329,-76.3077593957329
"2528","50","Rutland","Vermont",-73.0374167608816,-73.0374167608816
"2529","28","Choctaw","Mississippi",-89.2480938162428,-89.2480938162428
"2530","12","Jackson","Florida",-85.2150030102479,-85.2150030102479
"2531","72","Maricao","Puerto Rico",-66.9395904511555,-66.9395904511555
"2532","51","Chesterfield","Virginia",-77.5865040169531,-77.5865040169531
"2533","29","Carter","Missouri",-90.9605132207767,-90.9605132207767
"2534","29","Shannon","Missouri",-91.4019038153234,-91.4019038153234
"2535","31","McPherson","Nebraska",-101.059950583898,-101.059950583898
"2536","17","Clinton","Illinois",-89.4240548949452,-89.4240548949452
"2537","08","Conejos","Colorado",-106.191070642109,-106.191070642109
"2538","01","Madison","Alabama",-86.5506963343106,-86.5506963343106
"2539","17","Pulaski","Illinois",-89.1308500083383,-89.1308500083383
"2540","42","Allegheny","Pennsylvania",-79.9816948715783,-79.9816948715783
"2541","46","Stanley","South Dakota",-100.734915294561,-100.734915294561
"2542","51","Loudoun","Virginia",-77.6347273212234,-77.6347273212234
"2543","05","Lafayette","Arkansas",-93.6067707084545,-93.6067707084545
"2544","48","Kaufman","Texas",-96.2873645258016,-96.2873645258016
"2545","53","Asotin","Washington",-117.202285123959,-117.202285123959
"2546","51","Amelia","Virginia",-77.9858464925724,-77.9858464925724
"2547","41","Multnomah","Oregon",-122.416935110292,-122.416935110292
"2548","42","Philadelphia","Pennsylvania",-75.1379579988374,-75.1379579988374
"2549","22","Jefferson","Louisiana",-90.1111575280123,-90.1111575280123
"2550","17","Washington","Illinois",-89.4096422005706,-89.4096422005706
"2551","39","Licking","Ohio",-82.4806550369387,-82.4806550369387
"2552","18","Allen","Indiana",-85.0680063645006,-85.0680063645006
"2553","22","West Baton Rouge","Louisiana",-91.3098957146782,-91.3098957146782
"2554","54","Raleigh","West Virginia",-81.2426140450791,-81.2426140450791
"2555","37","Stanly","North Carolina",-80.2510828166225,-80.2510828166225
"2556","32","Carson City","Nevada",-119.743926703498,-119.743926703498
"2557","13","Bacon","Georgia",-82.4593624212657,-82.4593624212657
"2558","13","Floyd","Georgia",-85.2144259858351,-85.2144259858351
"2559","16","Butte","Idaho",-113.172078596395,-113.172078596395
"2560","06","Yuba","California",-121.353427521263,-121.353427521263
"2561","01","Jackson","Alabama",-85.9997738955398,-85.9997738955398
"2562","40","Okmulgee","Oklahoma",-95.9643412275784,-95.9643412275784
"2563","42","Centre","Pennsylvania",-77.8220062426387,-77.8220062426387
"2564","20","Shawnee","Kansas",-95.7557263992703,-95.7557263992703
"2565","24","Anne Arundel","Maryland",-76.6032933748558,-76.6032933748558
"2566","42","Huntingdon","Pennsylvania",-77.9767327326228,-77.9767327326228
"2567","72","Guayama","Puerto Rico",-66.1408310708057,-66.1408310708057
"2568","17","Kendall","Illinois",-88.4286784475911,-88.4286784475911
"2569","16","Cassia","Idaho",-113.60124086551,-113.60124086551
"2570","01","Lee","Alabama",-85.3513224567072,-85.3513224567072
"2571","17","Rock Island","Illinois",-90.570421636667,-90.570421636667
"2572","51","Giles","Virginia",-80.7065091299624,-80.7065091299624
"2573","08","Fremont","Colorado",-105.43996670455,-105.43996670455
"2574","08","Denver","Colorado",-104.870395880772,-104.870395880772
"2575","16","Lewis","Idaho",-116.430041048535,-116.430041048535
"2576","51","Northampton","Virginia",-75.8775159072926,-75.8775159072926
"2577","27","Lake of the Woods","Minnesota",-94.9031957022157,-94.9031957022157
"2578","33","Coos","New Hampshire",-71.306332391367,-71.306332391367
"2579","39","Athens","Ohio",-82.0427864445315,-82.0427864445315
"2580","40","Cotton","Oklahoma",-98.3705370828197,-98.3705370828197
"2581","12","Lee","Florida",-81.8840249527579,-81.8840249527579
"2582","17","Stephenson","Illinois",-89.6625979983209,-89.6625979983209
"2583","26","Chippewa","Michigan",-84.543542670139,-84.543542670139
"2584","28","Wilkinson","Mississippi",-91.3101881866645,-91.3101881866645
"2585","38","McLean","North Dakota",-101.318243780058,-101.318243780058
"2586","18","Union","Indiana",-84.9249619994644,-84.9249619994644
"2587","42","McKean","Pennsylvania",-78.5693662381639,-78.5693662381639
"2588","42","Mifflin","Pennsylvania",-77.6107073840827,-77.6107073840827
"2589","42","Bradford","Pennsylvania",-76.5157082159737,-76.5157082159737
"2590","45","Union","South Carolina",-81.6193207169906,-81.6193207169906
"2591","51","Manassas","Virginia",-77.4853853925274,-77.4853853925274
"2592","38","Towner","North Dakota",-99.2456426487917,-99.2456426487917
"2593","51","Manassas Park","Virginia",-77.4440109364359,-77.4440109364359
"2594","48","Calhoun","Texas",-96.616290295845,-96.616290295845
"2595","37","Chatham","North Carolina",-79.2556782325288,-79.2556782325288
"2596","20","Greenwood","Kansas",-96.2325045348546,-96.2325045348546
"2597","21","Grayson","Kentucky",-86.3421052621564,-86.3421052621564
"2598","28","Hinds","Mississippi",-90.444354479762,-90.444354479762
"2599","01","Tuscaloosa","Alabama",-87.5248049504133,-87.5248049504133
"2600","06","San Benito","California",-121.069984713186,-121.069984713186
"2601","16","Madison","Idaho",-111.659650745015,-111.659650745015
"2602","48","Hardeman","Texas",-99.746324083988,-99.746324083988
"2603","42","Bucks","Pennsylvania",-75.1083664282413,-75.1083664282413
"2604","47","Henry","Tennessee",-88.3011800830099,-88.3011800830099
"2605","36","Chautauqua","New York",-79.3669176261317,-79.3669176261317
"2606","51","Augusta","Virginia",-79.1251345619786,-79.1251345619786
"2607","21","Muhlenberg","Kentucky",-87.1463205312551,-87.1463205312551
"2608","21","Menifee","Kentucky",-83.599897304442,-83.599897304442
"2609","22","Concordia","Louisiana",-91.6381443288591,-91.6381443288591
"2610","24","Garrett","Maryland",-79.274450238632,-79.274450238632
"2611","46","Hughes","South Dakota",-99.9966114792781,-99.9966114792781
"2612","26","Allegan","Michigan",-85.8910265369123,-85.8910265369123
"2613","19","Cerro Gordo","Iowa",-93.2612238998844,-93.2612238998844
"2614","22","Calcasieu","Louisiana",-93.3540043445823,-93.3540043445823
"2615","42","Fulton","Pennsylvania",-78.1116367673752,-78.1116367673752
"2616","36","Essex","New York",-73.7729784183399,-73.7729784183399
"2617","36","Washington","New York",-73.4304344759463,-73.4304344759463
"2618","54","Mineral","West Virginia",-78.9410472949102,-78.9410472949102
"2619","39","Vinton","Ohio",-82.4831444025864,-82.4831444025864
"2620","39","Harrison","Ohio",-81.0906470760377,-81.0906470760377
"2621","46","Buffalo","South Dakota",-99.2081446705529,-99.2081446705529
"2622","18","Scott","Indiana",-85.7462785923867,-85.7462785923867
"2623","20","Lincoln","Kansas",-98.207569939531,-98.207569939531
"2624","17","Jasper","Illinois",-88.1543704865499,-88.1543704865499
"2625","21","Morgan","Kentucky",-83.2556212525364,-83.2556212525364
"2626","21","Pulaski","Kentucky",-84.5767731576746,-84.5767731576746
"2627","26","Wexford","Michigan",-85.5771275606644,-85.5771275606644
"2628","28","Simpson","Mississippi",-89.9171617881488,-89.9171617881488
"2629","54","Berkeley","West Virginia",-78.0241460869553,-78.0241460869553
"2630","51","Rappahannock","Virginia",-78.1579341239947,-78.1579341239947
"2631","46","Union","South Dakota",-96.6557828013263,-96.6557828013263
"2632","05","Newton","Arkansas",-93.2161296875322,-93.2161296875322
"2633","56","Carbon","Wyoming",-106.932652734792,-106.932652734792
"2634","02","Matanuska-Susitna","Alaska",-149.567567246712,-149.567567246712
"2635","06","Tehama","California",-122.237232706024,-122.237232706024
"2636","18","Greene","Indiana",-86.962178760022,-86.962178760022
"2637","21","Taylor","Kentucky",-85.3330165510173,-85.3330165510173
"2638","26","Washtenaw","Michigan",-83.8387933138274,-83.8387933138274
"2639","28","Attala","Mississippi",-89.5778986695056,-89.5778986695056
"2640","17","Will","Illinois",-87.9785957965786,-87.9785957965786
"2641","24","Baltimore","Maryland",-76.6115101221561,-76.6115101221561
"2642","46","Tripp","South Dakota",-99.8855226056543,-99.8855226056543
"2643","12","Collier","Florida",-81.3468706476907,-81.3468706476907
"2644","12","Franklin","Florida",-84.8273192556888,-84.8273192556888
"2645","05","Dallas","Arkansas",-92.6516743659647,-92.6516743659647
"2646","40","Mayes","Oklahoma",-95.2317511622175,-95.2317511622175
"2647","51","Radford","Virginia",-80.5583839619272,-80.5583839619272
"2648","54","Nicholas","West Virginia",-80.7996060266027,-80.7996060266027
"2649","39","Hamilton","Ohio",-84.5450266360797,-84.5450266360797
"2650","37","Johnston","North Carolina",-78.3631852066762,-78.3631852066762
"2651","54","Pocahontas","West Virginia",-80.0099245489451,-80.0099245489451
"2652","27","Goodhue","Minnesota",-92.7233948091799,-92.7233948091799
"2653","31","Platte","Nebraska",-97.5214435851779,-97.5214435851779
"2654","35","Taos","New Mexico",-105.63101975396,-105.63101975396
"2655","12","Osceola","Florida",-81.1503681948631,-81.1503681948631
"2656","48","Terrell","Texas",-102.076658737948,-102.076658737948
"2657","06","Siskiyou","California",-122.540974256611,-122.540974256611
"2658","45","Darlington","South Carolina",-79.9602748490107,-79.9602748490107
"2659","29","Pettis","Missouri",-93.284717059596,-93.284717059596
"2660","34","Morris","New Jersey",-74.5443523347507,-74.5443523347507
"2661","40","Kiowa","Oklahoma",-98.9771314431419,-98.9771314431419
"2662","12","Levy","Florida",-82.7400714684669,-82.7400714684669
"2663","04","Navajo","Arizona",-110.321898890582,-110.321898890582
"2664","27","Wilkin","Minnesota",-96.4684375002647,-96.4684375002647
"2665","49","Washington","Utah",-113.504698027906,-113.504698027906
"2666","51","Rockingham","Virginia",-78.8709208561594,-78.8709208561594
"2667","20","Stanton","Kansas",-101.784353445388,-101.784353445388
"2668","06","Del Norte","California",-123.897406295664,-123.897406295664
"2669","20","Bourbon","Kansas",-94.8486599741893,-94.8486599741893
"2670","22","De Soto","Louisiana",-93.7413133885905,-93.7413133885905
"2671","26","Keweenaw","Michigan",-88.4143426303697,-88.4143426303697
"2672","21","Cumberland","Kentucky",-85.3905003379379,-85.3905003379379
"2673","22","Lafourche","Louisiana",-90.4097698571335,-90.4097698571335
"2674","19","Clayton","Iowa",-91.3413369290534,-91.3413369290534
"2675","48","Franklin","Texas",-95.2191724258193,-95.2191724258193
"2676","23","Hancock","Maine",-68.3804817487024,-68.3804817487024
"2677","34","Cumberland","New Jersey",-75.1065953390736,-75.1065953390736
"2678","21","Letcher","Kentucky",-82.8534872360159,-82.8534872360159
"2679","08","Gilpin","Colorado",-105.525257040605,-105.525257040605
"2680","30","Daniels","Montana",-105.547653003037,-105.547653003037
"2681","16","Lincoln","Idaho",-114.138276133322,-114.138276133322
"2682","30","Meagher","Montana",-110.889857488605,-110.889857488605
"2683","36","Wyoming","New York",-78.2219234721194,-78.2219234721194
"2684","19","Greene","Iowa",-94.3965808148417,-94.3965808148417
"2685","37","Davidson","North Carolina",-80.2142319488291,-80.2142319488291
"2686","40","Stephens","Oklahoma",-97.8514201600732,-97.8514201600732
"2687","37","Mecklenburg","North Carolina",-80.8316379468309,-80.8316379468309
"2688","17","Macoupin","Illinois",-89.9243009305549,-89.9243009305549
"2689","28","Tate","Mississippi",-89.9448577812585,-89.9448577812585
"2690","37","Pamlico","North Carolina",-76.6655982266431,-76.6655982266431
"2691","48","Angelina","Texas",-94.6092690053975,-94.6092690053975
"2692","20","Pratt","Kansas",-98.7392215330043,-98.7392215330043
"2693","37","Craven","North Carolina",-77.0798970757433,-77.0798970757433
"2694","29","Cape Girardeau","Missouri",-89.6843587003645,-89.6843587003645
"2695","40","Jackson","Oklahoma",-99.4157928951706,-99.4157928951706
"2696","40","Roger Mills","Oklahoma",-99.6966616726288,-99.6966616726288
"2697","01","Randolph","Alabama",-85.457088308948,-85.457088308948
"2698","06","Orange","California",-117.7645998208,-117.7645998208
"2699","17","Pike","Illinois",-90.8877500977251,-90.8877500977251
"2700","18","Perry","Indiana",-86.6404598377605,-86.6404598377605
"2701","18","Randolph","Indiana",-85.0113931903681,-85.0113931903681
"2702","47","Clay","Tennessee",-85.5392801407257,-85.5392801407257
"2703","51","Lancaster","Virginia",-76.4639855597157,-76.4639855597157
"2704","55","Milwaukee","Wisconsin",-87.9673316825787,-87.9673316825787
"2705","24","Allegany","Maryland",-78.6942982157271,-78.6942982157271
"2706","21","Kenton","Kentucky",-84.5324871044261,-84.5324871044261
"2707","42","Monroe","Pennsylvania",-75.3403102503754,-75.3403102503754
"2708","45","Horry","South Carolina",-78.9955264749623,-78.9955264749623
"2709","45","Dorchester","South Carolina",-80.4052480039959,-80.4052480039959
"2710","51","Prince William","Virginia",-77.4872512248403,-77.4872512248403
"2711","38","Oliver","North Dakota",-101.342843450752,-101.342843450752
"2712","21","Fayette","Kentucky",-84.4593078745467,-84.4593078745467
"2713","47","Gibson","Tennessee",-88.9335832681315,-88.9335832681315
"2714","51","Winchester","Virginia",-78.1725601847882,-78.1725601847882
"2715","56","Washakie","Wyoming",-107.684098898885,-107.684098898885
"2716","23","Waldo","Maine",-69.1206142824883,-69.1206142824883
"2717","37","Wake","North Carolina",-78.6529090387448,-78.6529090387448
"2718","36","Livingston","New York",-77.7797093119359,-77.7797093119359
"2719","37","Burke","North Carolina",-81.7070915279599,-81.7070915279599
"2720","40","Cherokee","Oklahoma",-94.9998089579727,-94.9998089579727
"2721","47","Van Buren","Tennessee",-85.4522181295657,-85.4522181295657
"2722","22","Madison","Louisiana",-91.2397335516148,-91.2397335516148
"2723","04","Pima","Arizona",-111.789003304251,-111.789003304251
"2724","04","Yavapai","Arizona",-112.553858805902,-112.553858805902
"2725","16","Blaine","Idaho",-113.975235536946,-113.975235536946
"2726","35","Cibola","New Mexico",-107.999273631515,-107.999273631515
"2727","21","Christian","Kentucky",-87.4905590755944,-87.4905590755944
"2728","17","McHenry","Illinois",-88.4524822749764,-88.4524822749764
"2729","39","Summit","Ohio",-81.5312307850245,-81.5312307850245
"2730","13","Taliaferro","Georgia",-82.8813151143664,-82.8813151143664
"2731","48","Swisher","Texas",-101.734917409789,-101.734917409789
"2732","37","Mitchell","North Carolina",-82.158244197003,-82.158244197003
"2733","27","Red Lake","Minnesota",-96.0956110357747,-96.0956110357747
"2734","35","Santa Fe","New Mexico",-105.977471647499,-105.977471647499
"2735","48","Jack","Texas",-98.1728346887828,-98.1728346887828
"2736","28","Jackson","Mississippi",-88.6418406391486,-88.6418406391486
"2737","53","Ferry","Washington",-118.515404131371,-118.515404131371
"2738","72","Cayey","Puerto Rico",-66.1490258862088,-66.1490258862088
"2739","41","Grant","Oregon",-119.006863057973,-119.006863057973
"2740","38","Richland","North Dakota",-96.9485339989294,-96.9485339989294
"2741","13","Oglethorpe","Georgia",-83.0827812316237,-83.0827812316237
"2742","30","McCone","Montana",-105.794499429173,-105.794499429173
"2743","45","Calhoun","South Carolina",-80.7772216828572,-80.7772216828572
"2744","50","Chittenden","Vermont",-73.0835921188553,-73.0835921188553
"2745","72","Guayanilla","Puerto Rico",-66.7922548241463,-66.7922548241463
"2746","56","Big Horn","Wyoming",-107.995919799613,-107.995919799613
"2747","39","Darke","Ohio",-84.6194516970997,-84.6194516970997
"2748","37","Transylvania","North Carolina",-82.7964516832735,-82.7964516832735
"2749","41","Linn","Oregon",-122.537315448665,-122.537315448665
"2750","16","Twin Falls","Idaho",-114.668380988695,-114.668380988695
"2751","22","Bossier","Louisiana",-93.6046857334615,-93.6046857334615
"2752","35","Curry","New Mexico",-103.346887634296,-103.346887634296
"2753","21","Greenup","Kentucky",-82.9215658016498,-82.9215658016498
"2754","47","Claiborne","Tennessee",-83.6599848269631,-83.6599848269631
"2755","37","Graham","North Carolina",-83.8336926702057,-83.8336926702057
"2756","42","Wayne","Pennsylvania",-75.2995650568643,-75.2995650568643
"2757","30","Pondera","Montana",-112.225163196804,-112.225163196804
"2758","12","St. Lucie","Florida",-80.4710664933813,-80.4710664933813
"2759","39","Perry","Ohio",-82.2360365092383,-82.2360365092383
"2760","30","Teton","Montana",-112.241068767159,-112.241068767159
"2761","36","Warren","New York",-73.8433699009701,-73.8433699009701
"2762","37","Duplin","North Carolina",-77.9327643787362,-77.9327643787362
"2763","40","Greer","Oklahoma",-99.5605611992262,-99.5605611992262
"2764","22","Avoyelles","Louisiana",-92.0016224723422,-92.0016224723422
"2765","18","Wayne","Indiana",-85.0104498924982,-85.0104498924982
"2766","18","Owen","Indiana",-86.8390072442307,-86.8390072442307
"2767","27","Mille Lacs","Minnesota",-93.6323682254171,-93.6323682254171
"2768","37","Pender","North Carolina",-77.9029672404567,-77.9029672404567
"2769","13","Quitman","Georgia",-85.0177317696302,-85.0177317696302
"2770","49","Sanpete","Utah",-111.575867602017,-111.575867602017
"2771","49","Wasatch","Utah",-111.169144111444,-111.169144111444
"2772","42","Cumberland","Pennsylvania",-77.2609306208439,-77.2609306208439
"2773","51","Buckingham","Virginia",-78.5260231525445,-78.5260231525445
"2774","34","Bergen","New Jersey",-74.0715561139382,-74.0715561139382
"2775","48","Morris","Texas",-94.7325571064266,-94.7325571064266
"2776","40","Carter","Oklahoma",-97.2855248544011,-97.2855248544011
"2777","48","San Jacinto","Texas",-95.1626030408594,-95.1626030408594
"2778","01","Hale","Alabama",-87.6328498839717,-87.6328498839717
"2779","54","Monroe","West Virginia",-80.5457840857235,-80.5457840857235
"2780","36","Niagara","New York",-78.7477741211745,-78.7477741211745
"2781","31","Adams","Nebraska",-98.5011780357151,-98.5011780357151
"2782","18","Washington","Indiana",-86.104415327904,-86.104415327904
"2783","20","Sheridan","Kansas",-100.441825865543,-100.441825865543
"2784","21","Adair","Kentucky",-85.2812966798971,-85.2812966798971
"2785","24","Baltimore","Maryland",-76.6291195541414,-76.6291195541414
"2786","53","Columbia","Washington",-117.905198277678,-117.905198277678
"2787","19","Sac","Iowa",-95.1054789217721,-95.1054789217721
"2788","36","Ontario","New York",-77.308002084967,-77.308002084967
"2789","39","Defiance","Ohio",-84.490772131368,-84.490772131368
"2790","53","Chelan","Washington",-120.617402752131,-120.617402752131
"2791","72","Las Marías","Puerto Rico",-66.9834153061775,-66.9834153061775
"2792","28","Pearl River","Mississippi",-89.586772750621,-89.586772750621
"2793","30","Blaine","Montana",-108.961406048437,-108.961406048437
"2794","25","Berkshire","Massachusetts",-73.2052483772928,-73.2052483772928
"2795","22","Vermilion","Louisiana",-92.3027156501793,-92.3027156501793
"2796","72","Cataño","Puerto Rico",-66.1359337390589,-66.1359337390589
"2797","72","Fajardo","Puerto Rico",-65.6448972532869,-65.6448972532869
"2798","51","Albemarle","Virginia",-78.5550198062721,-78.5550198062721
"2799","47","Scott","Tennessee",-84.5036049361959,-84.5036049361959
"2800","13","Washington","Georgia",-82.79356521036,-82.79356521036
"2801","04","Graham","Arizona",-109.888191298201,-109.888191298201
"2802","24","Wicomico","Maryland",-75.6273799074542,-75.6273799074542
"2803","26","Iron","Michigan",-88.5312760426345,-88.5312760426345
"2804","06","Placer","California",-120.723330532273,-120.723330532273
"2805","49","Wayne","Utah",-110.90961511496,-110.90961511496
"2806","51","Staunton","Virginia",-79.0597886858525,-79.0597886858525
"2807","29","Jefferson","Missouri",-90.5387089211329,-90.5387089211329
"2808","34","Mercer","New Jersey",-74.7047963099417,-74.7047963099417
"2809","40","Choctaw","Oklahoma",-95.547711291968,-95.547711291968
"2810","41","Curry","Oregon",-124.157282027285,-124.157282027285
"2811","34","Burlington","New Jersey",-74.6692955753044,-74.6692955753044
"2812","38","Foster","North Dakota",-98.882799234255,-98.882799234255
"2813","22","St. Helena","Louisiana",-90.7101317557148,-90.7101317557148
"2814","18","Morgan","Indiana",-86.4457462117766,-86.4457462117766
"2815","37","Watauga","North Carolina",-81.7001275966286,-81.7001275966286
"2816","20","Gove","Kansas",-100.482932072977,-100.482932072977
"2817","45","York","South Carolina",-81.1808596920106,-81.1808596920106
"2818","27","Roseau","Minnesota",-95.8107991865051,-95.8107991865051
"2819","05","Pope","Arkansas",-93.0321221931544,-93.0321221931544
"2820","51","Southampton","Virginia",-77.1064817462741,-77.1064817462741
"2821","40","Woods","Oklahoma",-98.8657306414277,-98.8657306414277
"2822","37","Alleghany","North Carolina",-81.1285704100618,-81.1285704100618
"2823","08","Las Animas","Colorado",-104.037744302517,-104.037744302517
"2824","29","Pemiscot","Missouri",-89.7874232165636,-89.7874232165636
"2825","42","Butler","Pennsylvania",-79.9135105452538,-79.9135105452538
"2826","08","Garfield","Colorado",-107.902707970248,-107.902707970248
"2827","36","Seneca","New York",-76.8247569607447,-76.8247569607447
"2828","72","Juana Díaz","Puerto Rico",-66.4909515823594,-66.4909515823594
"2829","56","Niobrara","Wyoming",-104.475889584577,-104.475889584577
"2830","56","Hot Springs","Wyoming",-108.442317437697,-108.442317437697
"2831","45","Oconee","South Carolina",-83.070130661027,-83.070130661027
"2832","48","Fort Bend","Texas",-95.7721844485315,-95.7721844485315
"2833","20","Meade","Kansas",-100.364831041649,-100.364831041649
"2834","21","Hickman","Kentucky",-88.9788228912125,-88.9788228912125
"2835","37","Alamance","North Carolina",-79.3988916245339,-79.3988916245339
"2836","22","Bienville","Louisiana",-93.0539880683105,-93.0539880683105
"2837","06","El Dorado","California",-120.52344532382,-120.52344532382
"2838","35","Torrance","New Mexico",-105.849041612942,-105.849041612942
"2839","16","Gem","Idaho",-116.398376009849,-116.398376009849
"2840","27","St. Louis","Minnesota",-92.467895453564,-92.467895453564
"2841","40","Pontotoc","Oklahoma",-96.6833719856536,-96.6833719856536
"2842","41","Clackamas","Oregon",-122.217963406112,-122.217963406112
"2843","22","Sabine","Louisiana",-93.55433981138,-93.55433981138
"2844","30","Missoula","Montana",-113.921167183603,-113.921167183603
"2845","31","Buffalo","Nebraska",-99.0750443211136,-99.0750443211136
"2846","35","De Baca","New Mexico",-104.411784150412,-104.411784150412
"2847","01","Baldwin","Alabama",-87.7224806293724,-87.7224806293724
"2848","13","Murray","Georgia",-84.7499317694718,-84.7499317694718
"2849","16","Washington","Idaho",-116.784768831409,-116.784768831409
"2850","18","Posey","Indiana",-87.86468894159,-87.86468894159
"2851","09","Hartford","Connecticut",-72.7310291281164,-72.7310291281164
"2852","17","Clark","Illinois",-87.7870573846517,-87.7870573846517
"2853","17","DeKalb","Illinois",-88.7695848290884,-88.7695848290884
"2854","37","Robeson","North Carolina",-79.1010001632403,-79.1010001632403
"2855","48","Denton","Texas",-97.1169115327966,-97.1169115327966
"2856","47","Shelby","Tennessee",-89.8969242247125,-89.8969242247125
"2857","54","Randolph","West Virginia",-79.8754045810845,-79.8754045810845
"2858","29","Clinton","Missouri",-94.4046539426134,-94.4046539426134
"2859","39","Delaware","Ohio",-83.0045705809081,-83.0045705809081
"2860","21","Shelby","Kentucky",-85.1942229988277,-85.1942229988277
"2861","48","Mitchell","Texas",-100.921205795697,-100.921205795697
"2862","04","Santa Cruz","Arizona",-110.84790882167,-110.84790882167
"2863","31","Gosper","Nebraska",-99.8302027886495,-99.8302027886495
"2864","48","Dawson","Texas",-101.947724214915,-101.947724214915
"2865","45","Anderson","South Carolina",-82.6395951719309,-82.6395951719309
"2866","23","Penobscot","Maine",-68.6502032429275,-68.6502032429275
"2867","35","Guadalupe","New Mexico",-104.788729106798,-104.788729106798
"2868","51","Henry","Virginia",-79.8774376000207,-79.8774376000207
"2869","37","Pitt","North Carolina",-77.3735770020099,-77.3735770020099
"2870","36","Delaware","New York",-74.9657411361936,-74.9657411361936
"2871","72","Adjuntas","Puerto Rico",-66.7544447755024,-66.7544447755024
"2872","22","Beauregard","Louisiana",-93.3417422904891,-93.3417422904891
"2873","20","Gray","Kansas",-100.436908765397,-100.436908765397
"2874","46","Potter","South Dakota",-99.9549850333015,-99.9549850333015
"2875","47","DeKalb","Tennessee",-85.8360289624513,-85.8360289624513
"2876","29","St. Charles","Missouri",-90.6682724113234,-90.6682724113234
"2877","16","Clark","Idaho",-112.350572085886,-112.350572085886
"2878","21","Henderson","Kentucky",-87.5739202093988,-87.5739202093988
"2879","13","Upson","Georgia",-84.3002698328114,-84.3002698328114
"2880","41","Umatilla","Oregon",-118.735393938589,-118.735393938589
"2881","04","Apache","Arizona",-109.489183168524,-109.489183168524
"2882","37","Onslow","North Carolina",-77.4293492303164,-77.4293492303164
"2883","13","Jefferson","Georgia",-82.4160984876799,-82.4160984876799
